ISO_3,capital_lat,capital_lon,country,event_date,Battles_Armed clash,Battles_Government regains territory,Battles_Non-state actor overtakes territory,Explosions/Remote violence_Air/drone strike,Explosions/Remote violence_Chemical weapon,Explosions/Remote violence_Grenade,Explosions/Remote violence_Remote explosive/landmine/IED,Explosions/Remote violence_Shelling/artillery/missile attack,Explosions/Remote violence_Suicide bomb,Protests_Excessive force against protesters,Protests_Peaceful protest,Protests_Protest with intervention,Riots_Mob violence,Riots_Violent demonstration,Strategic developments_Agreement,Strategic developments_Arrests,Strategic developments_Change to group/activity,Strategic developments_Disrupted weapons use,Strategic developments_Headquarters or base established,Strategic developments_Looting/property destruction,Strategic developments_Non-violent transfer of territory,Strategic developments_Other,Violence against civilians_Abduction/forced disappearance,Violence against civilians_Attack,Violence against civilians_Sexual violence,Fatalities_Remote explosive/landmine/IED,Fatalities_Shelling/artillery/missile attack,Fatalities_Armed clash,Fatalities_Air/drone strike,Fatalities_Attack,Fatalities_Peaceful protest,Fatalities_Non-state actor overtakes territory,Fatalities_Abduction/forced disappearance,Fatalities_Disrupted weapons use,Fatalities_Government regains territory,Fatalities_Mob violence,Fatalities_Change to group/activity,Fatalities_Suicide bomb,Fatalities_Non-violent transfer of territory,Fatalities_Protest with intervention,Fatalities_Looting/property destruction,Fatalities_Arrests,Fatalities_Sexual violence,Fatalities_Headquarters or base established,Fatalities_Grenade,Fatalities_Violent demonstration,Fatalities_Agreement,Fatalities_Excessive force against protesters,Fatalities_Other,Fatalities_Chemical weapon,violence index,quarter,month,week,General,Legislative,Local,Parliamentary,Presidential,Referendum,holiday,violence index_moving_avg
AFG,33.9391,67.71,Afghanistan,2021-04-02,141.0,0.0,0.0,10.0,0.0,0.0,48.0,12.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,0.0,47.0,3.0,315.0,61.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,648.8446882069396,2,4,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.6525233917993
AFG,33.9391,67.71,Afghanistan,2021-04-09,184.0,2.0,2.0,18.0,0.0,0.0,30.0,12.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,24.0,1.0,32.0,22.0,831.0,97.0,12.0,0.0,18.0,0.0,3.0,32.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707.7297938685226,2,4,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.5425114048942
AFG,33.9391,67.71,Afghanistan,2021-04-16,131.0,1.0,1.0,16.0,0.0,0.0,19.0,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,24.0,10.0,421.0,129.0,8.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,483.4760531465686,2,4,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555.4801900558068
AFG,33.9391,67.71,Afghanistan,2021-04-23,179.0,4.0,1.0,21.0,0.0,0.0,36.0,11.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,33.0,0.0,32.0,9.0,549.0,133.0,32.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.8012929023635,2,4,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,562.2533271915368
AFG,33.9391,67.71,Afghanistan,2021-04-30,190.0,1.0,1.0,16.0,0.0,1.0,35.0,23.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,2.0,0.0,3.0,29.0,0.0,68.0,21.0,693.0,147.0,23.0,0.0,3.0,0.0,26.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790.6917787201204,2,4,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.892904208061
AFG,33.9391,67.71,Afghanistan,2021-05-07,214.0,3.0,14.0,27.0,0.0,2.0,41.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,3.0,2.0,0.0,24.0,0.0,60.0,13.0,1345.0,226.0,26.0,0.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,909.5519725748828,2,5,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.4744834943142
AFG,33.9391,67.71,Afghanistan,2021-05-14,114.0,1.0,4.0,21.0,0.0,1.0,45.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,6.0,0.0,0.0,2.0,1.0,0.0,14.0,0.0,93.0,5.0,675.0,204.0,17.0,0.0,7.0,0.0,19.0,4.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.8941761848434,2,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,581.2009087576245
AFG,33.9391,67.71,Afghanistan,2021-05-21,172.0,9.0,4.0,18.0,0.0,0.0,25.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,1.0,1.0,9.0,0.0,34.0,16.0,1104.0,140.0,13.0,0.0,36.0,0.0,7.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.5084143051043,2,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.3914964209238
AFG,33.9391,67.71,Afghanistan,2021-05-28,275.0,6.0,18.0,42.0,0.0,0.0,42.0,16.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,3.0,2.0,2.0,1.0,15.0,0.0,29.0,16.0,1256.0,263.0,16.0,0.0,60.0,0.0,5.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1036.6437900141282,2,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,598.331465269269
AFG,33.9391,67.71,Afghanistan,2021-06-04,237.0,2.0,14.0,42.0,0.0,2.0,38.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,3.0,0.0,0.0,20.0,0.0,51.0,12.0,1036.0,409.0,19.0,0.0,47.0,0.0,4.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,919.3600280042344,2,6,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,610.1444279774533
AFG,33.9391,67.71,Afghanistan,2021-06-11,249.0,1.0,24.0,26.0,0.0,0.0,41.0,18.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,0.0,52.0,5.0,1153.0,242.0,32.0,0.0,184.0,0.0,0.0,8.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,958.1618543153212,2,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.6486714557591
AFG,33.9391,67.71,Afghanistan,2021-06-18,176.0,7.0,31.0,28.0,0.0,0.0,25.0,14.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,13.0,3.0,0.0,22.0,0.0,40.0,14.0,1749.0,256.0,27.0,0.0,111.0,0.0,8.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,844.984202418568,2,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,628.9108903522739
AFG,33.9391,67.71,Afghanistan,2021-06-25,174.0,11.0,72.0,29.0,0.0,0.0,21.0,19.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,11.0,3.0,0.0,2.0,9.0,1.0,0.0,12.0,0.0,36.0,5.0,1543.0,299.0,15.0,0.0,102.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910.320958971744,2,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633.826505210768
AFG,33.9391,67.71,Afghanistan,2021-07-02,154.0,6.0,34.0,25.0,0.0,0.0,16.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.0,5.0,0.0,0.0,9.0,0.0,22.0,9.0,1629.0,219.0,3.0,0.0,8.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.6535224426265,3,7,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.7457815955357
AFG,33.9391,67.71,Afghanistan,2021-07-09,159.0,4.0,46.0,43.0,0.0,0.0,9.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,6.0,2.0,0.0,0.0,13.0,1.0,0.0,12.0,0.0,11.0,7.0,1774.0,521.0,17.0,0.0,78.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.8118893572868,3,7,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,642.6883358189923
AFG,33.9391,67.71,Afghanistan,2021-07-16,156.0,4.0,22.0,31.0,0.0,0.0,18.0,9.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,3.0,0.0,1.0,5.0,0.0,1.0,11.0,0.0,28.0,8.0,1636.0,372.0,19.0,0.0,11.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,700.7020867769071,3,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641.8492983002063
AFG,33.9391,67.71,Afghanistan,2021-07-23,75.0,7.0,3.0,30.0,0.0,0.0,11.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,19.0,30.0,847.0,377.0,115.0,0.0,0.0,0.0,8.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,456.78822470753227,3,7,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,637.837653278302
AFG,33.9391,67.71,Afghanistan,2021-07-30,139.0,3.0,7.0,53.0,0.0,0.0,5.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,7.0,20.0,1091.0,630.0,19.0,0.0,5.0,0.0,17.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644.7460664529825,3,7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.9613636552696
AFG,33.9391,67.71,Afghanistan,2021-08-06,199.0,4.0,7.0,43.0,0.0,0.0,9.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,14.0,1.0,25.0,0.0,8.0,6.0,2121.0,739.0,28.0,0.0,74.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,926.4275072934804,3,8,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,651.1298885538109
AFG,33.9391,67.71,Afghanistan,2021-08-13,137.0,4.0,37.0,25.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0,0.0,4.0,2.0,3.0,10.0,0.0,20.0,9.0,2204.0,368.0,5.0,0.0,75.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.4662467691891,3,8,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.6612920818878
AFG,33.9391,67.71,Afghanistan,2021-08-20,11.0,0.0,9.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,4.0,7.0,3.0,3.0,18.0,0.0,4.0,0.0,18.0,82.0,58.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,286.96286622898594,3,8,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.9603397912747
AFG,33.9391,67.71,Afghanistan,2021-08-27,3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,2.0,0.0,6.0,3.0,13.0,0.0,0.0,0.0,5.0,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.3871470317081,3,8,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.8546360143391
AFG,33.9391,67.71,Afghanistan,2021-09-03,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,11.0,1.0,0.0,0.0,202.0,10.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.7325600388843,3,9,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0145167108373
AFG,33.9391,67.71,Afghanistan,2021-09-10,3.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,13.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,7.0,1.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,118.00589011650834,3,9,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,626.8203789004539
AFG,33.9391,67.71,Afghanistan,2021-09-17,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,9.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.00739003775493,3,9,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.1789168390713
AFG,33.9391,67.71,Afghanistan,2021-09-24,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,16.0,0.0,37.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.48458993266564,3,9,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.2711613026793
AFG,33.9391,67.71,Afghanistan,2021-10-01,11.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,7.0,4.0,31.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.13428282333987,4,10,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.8657888152726
AFG,33.9391,67.71,Afghanistan,2021-10-08,14.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,0.0,8.0,0.0,40.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.0662858915879,4,10,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.4346712339049
AFG,33.9391,67.71,Afghanistan,2021-10-15,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,17.0,0.0,1.0,0.0,30.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.06103163901378,4,10,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.6054415309447
AFG,33.9391,67.71,Afghanistan,2021-10-22,16.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,27.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.75898710946734,4,10,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0203083424541
AFG,33.9391,67.71,Afghanistan,2021-10-29,28.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,0.0,4.0,0.0,73.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,214.95333421102055,4,10,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.1423340626324
AFG,33.9391,67.71,Afghanistan,2021-11-05,21.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,13.0,0.0,77.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.166087347263,4,11,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.1034257869433
AFG,33.9391,67.71,Afghanistan,2021-11-12,7.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,3.0,10.0,0.0,15.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.92170117048478,4,11,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.3760407057057
AFG,33.9391,67.71,Afghanistan,2021-11-19,15.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,4.0,0.0,39.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.2608288264683,4,11,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541.7033957131188
AFG,33.9391,67.71,Afghanistan,2021-11-26,14.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,17.0,0.0,7.0,0.0,33.0,0.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,171.0040719739565,4,11,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.5892038119589
AFG,33.9391,67.71,Afghanistan,2021-12-03,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,14.0,0.0,6.0,0.0,16.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.4660110165359,4,12,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525.8728659140033
AFG,33.9391,67.71,Afghanistan,2021-12-10,13.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,11.0,0.0,21.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.62980776423947,4,12,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.9701622047315
AFG,33.9391,67.71,Afghanistan,2021-12-17,7.0,0.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,4.0,0.0,24.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.7392233743334,4,12,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.8326615957173
AFG,33.9391,67.71,Afghanistan,2021-12-24,21.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,5.0,19.0,0.0,4.0,0.0,47.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.6473738314372,4,12,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.48389242429545
AFG,33.9391,67.71,Afghanistan,2021-12-31,12.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,15.0,0.0,3.0,0.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.61066158554428,4,12,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497.2186101701258
AFG,33.9391,67.71,Afghanistan,2022-01-07,23.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,15.0,0.0,1.0,0.0,60.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.96744325909455,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,490.9295279703144
AFG,33.9391,67.71,Afghanistan,2022-01-14,25.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,13.0,0.0,12.0,0.0,45.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.8413825439543,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.99729180365415
AFG,33.9391,67.71,Afghanistan,2022-01-21,15.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,3.0,9.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,31.0,0.0,15.0,0.0,39.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,276.17503492440716,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476.0183640979419
AFG,33.9391,67.71,Afghanistan,2022-01-28,18.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,18.0,0.0,10.0,1.0,60.0,0.0,16.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.65942951046364,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.46601141307343
AFG,33.9391,67.71,Afghanistan,2022-02-04,13.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,3.0,4.0,13.0,0.0,3.0,0.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,194.37427445680947,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.00406073612464
AFG,33.9391,67.71,Afghanistan,2022-02-11,10.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,7.0,1.0,17.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.4166828809643,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.00001408896907
AFG,33.9391,67.71,Afghanistan,2022-02-18,23.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,1.0,19.0,0.0,10.0,0.0,47.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.3643563052273,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.56535842316833
